text,top_class,hate_speech,offensive_language,neither
it will be on youtube lmao,neither,0.03598756807039172,0.34177372289764313,0.6222387090319652
ceezRare,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezRare,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@toughnads sammeeeeee,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
the highlights are on youtube,neither,0.057949573473824297,0.28740043485578043,0.6546499916703953
ceezRare,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DAZN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezRare,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Wattup gangsta,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Its_Jaeger_ subscribed with Twitch Prime. They've subscribed for 13 months!,neither,0.018395409525177608,0.3232343455971076,0.6583702448777148
@CDNThe3rd use Kodi,neither,0.004683663156386073,0.4896546958069714,0.5056616410366426
Youtube @CDNThe3rd,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezMT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CEEEEEZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hi,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DAZN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
your trash ceez,neither,0.1404282462573222,0.033744235796057474,0.8258275179466202
@CDNThe3rd the mexican butterbean beat that boys ass,offensive_language,0.10666858153416668,0.8868902852851057,0.006441133180727635
Preeee-sent!!!! 🙋🏽♂️,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@jayeljefe what's up pop,neither,0.04544846891857149,0.36519559580654226,0.5893559352748863
ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezBanger PepePls ceezBanger,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hey papa it’s vita love ya,offensive_language,0.024324085527422757,0.559378157879676,0.416297756592901
yerrrr,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Use kodi,neither,0.004683663156386073,0.4896546958069714,0.5056616410366426
MÉXICO ❤️❤️❤️❤️,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
andy ruiz aka gabriel iglesias,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
it streamed on DAZN ceez,neither,0.029359548185187243,0.36677741506693295,0.6038630367478798
ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezThumb ceezThumb ceezThumb ceezThumb ceezThumb ceezThumb ceezThumb ceezP ceezThumb ceezP ceezThumb ceezP ceezP ceezThumb ceezP ceezThumb ceezP ceezThumb ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
what fight u vs docz/,neither,0.04592540660969109,0.325762667974484,0.6283119254158249
AJ got hit whit them babsticles,neither,0.05141783586267529,0.3661295817763221,0.5824525823610025
@Coleforthewin33 HeyGuys reqLuv,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Your soundtrack is phenomenal👌🏼 is there a link I can find to listen to these,neither,0.09599624497314413,0.26768068518511207,0.6363230698417439
@CDNThe3rd watch anything officially on Kodi,neither,0.04188449530425887,0.3417320516382039,0.6163834530575373
doctorBEST doctorBEST doctorBEST doctorBEST doctorBEST ceezAckha ceezAckha ceezAckha ceezAckha,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Some dude tweeted how you gonna get KOd by a dude that eats Taco Bell in between rounds LUL,neither,0.039913026227213995,0.41573296723791475,0.5443540065348711
Sup Ceeeez! raeWave,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
DAZN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CarlosPls boomBOOM CarlosPls,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
mexico,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Its_Jaeger_ subscribed with Twitch Prime. They've subscribed for 13 months!,neither,0.018395409525177608,0.3232343455971076,0.6583702448777148
PAPI!!! ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
cloakPog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
It’s a streaming service app has a lot of fights,neither,0.038833666710901334,0.3265670370478835,0.6345992962412152
looking like butter bean @cdnthe3rd,neither,0.04902564122607003,0.3443982217240833,0.6065761370498467
It’s all over social media,neither,0.03677268966793043,0.4055891433128729,0.5576381670191967
What’s this hard object in my pants from hearing this mans voice,offensive_language,0.030272947539338492,0.5106277530178495,0.4590992994428121
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Fat af😂😂😂,neither,0.24092991684464513,0.15412637870099488,0.6049437044543601
Sauga_xity416 subscribed with Twitch Prime. They've subscribed for 2 months!,neither,0.017135853092050617,0.3228815153557895,0.6599826315521599
Love you C’z my dad,offensive_language,0.03819276205489241,0.5383865872189366,0.4234206507261709
viva Mexico,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
UR DEALIN WIF A SEASON HWON VET KHED!!!!!,neither,0.057817432753248334,0.32109837602619923,0.6210841912205525
Papa chulo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezBackHug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Damnn the adds made me miss what you were saying something about PPV?! @cdnthe3rd,neither,0.0351612610618942,0.3786751293073701,0.5861636096307357
lol i just watched it,neither,0.025255509691423702,0.41915783611061064,0.5555866541979657
kaypikeSKELETEARS kaypikeSKELETEARS kaypikeSKELETEARS kaypikeSKELETEARS kaypikeSKELETEARS kaypikeSKELETEARS kaypikeSKELETEARS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
let's get it,neither,0.01620600571974137,0.39767167536199827,0.5861223189182604
ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK ceezP ceezOK,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Outclassed,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
T I M W E S T W O O D T V . C O M,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hoursCreep hoursCreep hoursCreep hoursCreep,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@imabeasthoe VIVA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP dendroDADDY ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceez numba one1,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ruiz is a dangerous mofo,neither,0.046565519065701666,0.327929838305898,0.6255046426284003
u guys hear about DK and ninja,neither,0.03735805125318155,0.3206493425127623,0.6419926062340561
LOL,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
Viva la Mexico,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Heavyweights can be Father’s,neither,0.040398535522034686,0.3292781285691838,0.6303233359087816
"cEEEEEEEE,ZZZZZZZZZZZ pace22Rhand pace22Rhand pace22Rhand",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Have a good stream ceez, ill catch the vod tomorrow bruuuuther",neither,0.03794750825227252,0.32512621990099505,0.6369262718467325
wait he lost?,neither,0.046232683288816794,0.3280443157919538,0.6257230009192295
eeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeh,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
we back,neither,0.039166053543719236,0.33524985610846453,0.6255840903478163
wilder is bette imo,neither,0.04668319012505554,0.3278893658327089,0.6254274440422356
ceeeeeez,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Mexican Style,neither,0.04339544751029084,0.329020171279345,0.6275843812103642
fouseyPEPE fouseyPEPE fouseyPEPE fouseyPEPE fouseyPEPE,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@loksmiff ceezBackHug,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ya yeet,offensive_language,0.024930079393134772,0.5931503594547849,0.38191956115208037
ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda ceezUnda,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezW,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
GivePLZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
“ “,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Yup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezBonding ceezBackHug ceezBonding ceezBackHug ceezBonding,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Tyson Fury is still the heavyweight KING,neither,0.0437861507350488,0.3274265345221133,0.628787314742838
From the uk .... aj got rocked,neither,0.038472616390785114,0.3395323478322763,0.6219950357769385
wait,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
👉🏼👈🏾👉🏼👈🏾,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Wilder will destroy anyone tho,neither,0.037154691120935036,0.3165941986748929,0.646251110204172
Pog,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Best ever......HAAS,neither,0.03810432385440744,0.31908070219434626,0.6428149739512463
ducked the wrong fight!,neither,0.03865679479855112,0.3158486686866377,0.6454945365148113
"@cdnthe3rd I can just give you my dazn account so you can watch the full fight , I got you , the fight was streamed on thier",offensive_language,0.06566448936439165,0.48511192505095346,0.4492235855846549
Nz_Trip_ subscribed at Tier 1. They've subscribed for 18 months! I cant afford a tier 3 anymore because of some changes in my life but I wont get into it. I want to keep the vipes up. still love you 3000!,neither,0.02466541345332017,0.40933796749923507,0.5659966190474449
My names Anthony BibleThump,neither,0.028614047129815683,0.4144208397527048,0.5569651131174795
It’s pronounced “ru-eez”,neither,0.037828236809968684,0.3309349903269868,0.6312367728630445
butter bean looking dad,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@cdnthe3rd andy Ruiz have a really good boxing technique and joshua is just a straight good puncher,neither,0.03959411848220247,0.32378450207145965,0.6366213794463379
@ceez,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lookin like Gabriel Iglesias LUL,neither,0.05014447299119896,0.34590741649442114,0.6039481105143799
TheAbstractFury subscribed with Twitch Prime. They've subscribed for 18 months!,neither,0.01834638559187279,0.3232200884910971,0.65843352591703
Wilder beat both them,neither,0.05815665464145803,0.3201419886957398,0.6217013566628022
never doubt the under dog,neither,0.03526533637838625,0.3515638879819302,0.6131707756396835
!music,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CEEZ will smack Anthony joushua around if he wanted too,neither,0.030318207747645525,0.3542727734745285,0.6154090187778261
ceezP ceezP ceezP ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@death5970 hey me too :),neither,0.029365218740683225,0.39054649113988393,0.580088290119433
you see anthony joshua lose to andy ruiz,neither,0.05339526445337673,0.3544160236631197,0.5921887118835036
!song,neither,0.038601720699969956,0.3448280572582511,0.616570222041779
Knocked 4 times,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Enexro, http://www.shazam.com/",neither,0.0364481805509037,0.2303424311669227,0.7332093882821735
VIVA LA RAZA,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Liverpool vs spurs,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Knocked him out with beer gut and still ko him @cdnthe3rd,neither,0.03016055482312915,0.34817761431305705,0.6216618308638137
did ceez play world cup?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Heavyweights anything can happen,neither,0.03977205744658398,0.3249643883326903,0.6352635542207257
ceezPogitivity ceezPogitivity ceezPogitivity,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Damnnnnnnnn gotchya,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
crazy,offensive_language,0.022064721455469255,0.506901653328703,0.47103362521582787
Tyson fury is a no good coke head,neither,0.04301771886481618,0.3604649070596753,0.5965173740755085
lol butterbean. would not fuck with him,offensive_language,0.08564188803080305,0.9139718888332841,0.00038622313591280216
ceezPogitivity buster,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Fixed!!!!!!,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@CDNThe3rd Bustah !! Old school,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
that was RIGGED,neither,0.03515554909190647,0.3780005673535607,0.5868438835545328
@osamaa123 Worst final ever,neither,0.040581137521536824,0.31123218793000434,0.6481866745484588
@lilant1k HeyGuys,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Buster came back fat,neither,0.13072842538562723,0.22395384280841948,0.6453177318059533
Yessiirrrr,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
hahahah butterbean was the goat,neither,0.03853910571285505,0.3174718805220771,0.6439890137650678
mike was on alot of shit at the time,offensive_language,0.0439169028838661,0.9482933409576629,0.0077897561584710446
"omg classic , mike lost cus d amto :(",neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"bro for real, its almost equal than the buster vs tyson",neither,0.029246782554216158,0.37187512542504,0.5988780920207439
Did mcgregor win?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Bro you should seen the way Manuwa got knocked out today, i thought he died",neither,0.05921703327371337,0.3276722542930244,0.6131107124332622
Joshua got undone?,neither,0.037936263837231046,0.3850031897830686,0.5770605463797004
RIP gus ceezBonding ceezBackHug ceezBonding,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Now this completes my night!! [+] [+],neither,0.024235461077380088,0.407739802599943,0.5680247363226768
buster went through some shit after that fight too,offensive_language,0.0402548599132048,0.9414182271799459,0.018326912906849162
Tommo chill bro he's off drugs and made a great comeback,neither,0.041194502934747135,0.2877459802121399,0.671059516853113
Can some one get the song I’m watching on my phone can’t shazam,neither,0.023514362261195482,0.4268441086490515,0.549641529089753
ceezMT,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Rematch in december btw,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
that's actually interesting,neither,0.035339812175964165,0.3751631733527018,0.5894970144713341
Tyson's corner wasn't even prepared for that fight,neither,0.03306259734356658,0.3462562204600459,0.6206811821963876
ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezAckha ceezAckha ceezAckha ceezAckha,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"mannyfresh25 subscribed at Tier 1. They've subscribed for 9 months, currently on a 9 month streak! love being part of the viewage. youre the best ceez.",neither,0.024613185067544088,0.326577309760803,0.6488095051716528
Hope your all doing good,neither,0.1637699980641199,0.2558404469581812,0.5803895549776988
quackCry,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
he threw that fight for money,neither,0.03504551487396345,0.33940769622925326,0.6255467888967832
"ceez, any cosmic tonight?",neither,0.03593546998268386,0.30091899910283626,0.6631455309144799
@me if you find the song thanks,neither,0.027872098023203118,0.34430282521054945,0.6278250767662473
He was too humble rooo,neither,0.04482122861962634,0.33509982871620086,0.620078942664173
yo ceez,offensive_language,0.04010381111145228,0.5271105317972344,0.4327856570913131
Daymosapien subscribed with Twitch Prime. They've subscribed for 8 months!,neither,0.017135853092050617,0.3228815153557895,0.6599826315521599
POGU,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Spit facts ceez,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Now tho ceezEhh ceezEhh ceezEhh ceezEhh ceezEhh,neither,0.03301456541088158,0.345195932341524,0.6217895022475944
And having a goodnight,neither,0.03857751255746254,0.28550664021798805,0.6759158472245494
Devzz1337 converted from a Twitch Prime sub to a Tier 1 sub!,neither,0.043404596088905956,0.3191712663656506,0.6374241375454435
dkthe3rd,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
If Tyson is in 100% shape he smokes wilder more easily than the first fight,neither,0.03246780576122496,0.34777255503381443,0.6197596392049606
Damn I saw Joshua Quit,offensive_language,0.044582639943193385,0.73791933974001,0.21749802031679663
What’s up ceez and chat!,neither,0.04141736142690517,0.3364586801040445,0.6221239584690504
HillyAve subscribed with Twitch Prime. They've subscribed for 4 months!,neither,0.017135853092050617,0.3228815153557895,0.6599826315521599
FURY DID WIN,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
WILDER WON FOR SURE,neither,0.026558856052150484,0.44826291872473,0.5251782252231195
sup,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezThumb ceezThumb ceezThumb,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezBoxer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@death5970 how are you pop?,neither,0.12654685848454353,0.29105354678016515,0.5823995947352913
We're never gonna finish movie night :(,neither,0.04317692874890815,0.34952081793045464,0.6073022533206371
Wassup cuz,neither,0.2550294211197261,0.12159989164056871,0.6233706872397052
YOU CRAZY,offensive_language,0.045296352159925606,0.6016959707764653,0.35300767706360914
Wilder is different he’s not losing,neither,0.05233493442159272,0.33030961100895917,0.6173554545694481
Fury got ROBBED,neither,0.038022615232289246,0.38185919229981474,0.5801181924678961
EVERY HAS BEEN WAITING,neither,0.03953742670868794,0.32894668429221735,0.6315158889990948
Bro just start playing 😂,neither,0.03465631116781413,0.35307262378736426,0.6122710650448215
"im so happy for my mexico man, im really are",neither,0.039637336134414385,0.4515213904556177,0.508841273409968
Fury won 9 rounds,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
maybe aj threw in fear of wilder??,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezLUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezPogitivity reqLuv ceezPogitivity reqLuv ceezPogitivity reqLuv ceezPogitivity reqLuv ceezPogitivity reqLuv,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezLUL ceezLUL ceezLUL ceezLUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Hi 👋🏻,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
quackFeelsGood,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezBoxer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezPogitivity ceezPogitivity ceezPogitivity ceezPogitivity ceezPogitivity ceezPogitivity ceezPogitivity,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Nahhh wilder,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Wilder would beat AJ,neither,0.038487471864477756,0.3222891343020704,0.639223393833452
Fury got rob,neither,0.037778546782950916,0.39076077500990986,0.5714606782071392
ITS PRONOUNCED “RU-EEZ”,neither,0.03309144916294284,0.33256418880705063,0.6343443620300065
Fury was robbed,neither,0.03931799861898094,0.33267095163622595,0.628011049744793
is 12 am kill me,hate_speech,0.42900573092290073,0.20190573776394383,0.36908853131315544
He didnt want to get out the corner,neither,0.04468444248574158,0.3298112102823253,0.6255043472319332
U eff with manny Pacquiao? @cdnthe3rd,neither,0.026862448990530186,0.3752934049572424,0.5978441460522274
ufc someone?,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
H,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CEEZ LATE NIGHT STREAM???,neither,0.03264802995132925,0.3301644082239142,0.6371875618247566
ceezThumb,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lmao,neither,0.03705015143476208,0.3711622369619404,0.5917876116032975
"Wilder can scrap for sure, I’d take him 7th round TKO",neither,0.032102593452423056,0.3958773512216438,0.5720200553259331
yyooooo,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
big facts lol,neither,0.017181784632485098,0.4597611393958525,0.5230570759716625
Wassuppp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ceez do you see me,offensive_language,0.05449928867941427,0.4784420100948882,0.46705870122569754
rachet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Im having a fantastic night,neither,0.0320212424449454,0.36001886640202024,0.6079598911530344
We know how to say Ruiz grow up,neither,0.04395146830315645,0.3632820177007309,0.5927665139961127
Fury sheds 50lbs for nothing lol,neither,0.020333490586813205,0.4182257846903291,0.5614407247228578
joshua is too chinny,neither,0.04836164232649952,0.3319727396361809,0.6196656180373196
"@kareem030 that man dont evem have form, he just goes out and throws",neither,0.03434423236997647,0.38955768830100285,0.5760980793290206
HillyAve subscribed with Twitch Prime. They've subscribed for 4 months! Actually! ceezVote,neither,0.018047715933420406,0.3231340885797146,0.658818195486865
1 punch changes everything in Heavyweights,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Wilder the goat,neither,0.03825742109612947,0.30830648690722096,0.6534360919966495
been awhile...,neither,0.03909761539641234,0.33641143007759433,0.6244909545259933
YOOOOOO,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
everyone in havyweight can knowck eachother out type shit @CDNThe3rd,offensive_language,0.04106849057369278,0.9526829174167991,0.0062485920095081285
i was a jeff lacy guy FeelsBadMan,neither,0.038999590877680214,0.3380751619840869,0.6229252471382329
ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
So movie night not tonight?,neither,0.03048001525393794,0.3162491610381285,0.6532708237079337
@tination_88 like it's nothing,neither,0.049804994380117006,0.4268163586670312,0.5233786469528519
Fury looked death in the eye after recovering from that knock down,neither,0.04235552203715527,0.3333960436981803,0.6242484342646645
ive been addicted to glory kickboxing lately @CDNThe3rd,neither,0.04377672476482848,0.33140530938768475,0.6248179658474867
ceezP ceezP ceezP ceezP ceezThumb,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Tell me pops lmao,neither,0.03097323276567456,0.38890910001749995,0.5801176672168255
@CDNThe3rd the commentatos reactions haha https://www.youtube.com/watch?v=uvQ4kIiYQZ0,neither,0.03954365192570138,0.36158054678942636,0.5988758012848723
@nemanjanacke the pitch invader was the highlight of the match,neither,0.03793856507618568,0.3045383944414943,0.65752304048232
ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"Hakamis subscribed at Tier 1. They've subscribed for 18 months! 18 months papi, 4 ever and ever babe",neither,0.027052792768982016,0.3053020706574133,0.6676451365736047
ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS ceezENAS,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Too much musclesu mean,neither,0.03415943766782364,0.3377693512440189,0.6280712110881574
Tyson Fury spelled backwards is Yung God,neither,0.04449531985743023,0.3286418747438546,0.6268628053987152
HeyGuys ceezP ceezP ceezP ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
sup ceez! ceezThumb,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I’ll take 160 the middle weights and the welter weights at 147 are putting on for boxing rn then there’s Vasyl at 135 reqFax reqFax reqFax reqFax,neither,0.04264670520443575,0.2835738284119629,0.6737794663836014
FortOne FortOne,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"@CDNThe3rd why no movie night, fam",neither,0.024939888282244985,0.32105294749889135,0.6540071642188637
ceezPogitivity,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezBooty ceezBooty ceezBooty,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@mybunsstink LUL LUL LUL LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@ceez Please check the Manuwa KO today ceezDeded ceezDeded ceezDeded ceezDeded ceezDeded ceezDeded,neither,0.03761123724428185,0.2994820979230359,0.6629066648326822
undoneWhatsUp undoneWhatsUp undoneWhatsUp undoneWhatsUp,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
weight transfer,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Mike Tyson,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezPogitivity ceezPogitivity ceezP ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
CoolStoryBob,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
FreakinStinkin FreakinStinkin FreakinStinkin,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
Ceez you got some Mexican in you?,offensive_language,0.07395788396123244,0.5318297565026117,0.39421235953615585
Heavyweight is exciting,neither,0.04625298535486139,0.32803733298047755,0.6257096816646609
ceezDathwa ceezDathwa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceez love you pap!,offensive_language,0.079837142191777,0.5038574454704381,0.4163054123377849
quackHmm,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
mmmCustoms today?!,neither,0.03670833772556013,0.28647033973868863,0.6768213225357513
almost 6 months lets go,neither,0.03979517005125217,0.34646980494790924,0.6137350250008385
It depends,neither,0.03769120445960379,0.3309821220359783,0.6313266735044178
CEEEEZ,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
@CDNThe3rd Joshua lost to Gabriel Iglesias lmaooooooo,neither,0.04502948406611671,0.32710082712026334,0.6278696888136198
ill def check it out now,neither,0.03466011204611402,0.3448308537573025,0.6205090341965835
Heavy weight got heavy hands,neither,0.03872533339027846,0.3564541239792695,0.604820542630452
"ceez, any cosmic tonight?",neither,0.03593546998268386,0.30091899910283626,0.6631455309144799
Double peace double ceezYeet,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
lol,neither,0.020706217963973744,0.4882283491876925,0.4910654328483337
LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
I know it look like bullshit lmao,offensive_language,0.06531374998843505,0.5547712070074989,0.379915043004066
@whoahesgood318 ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL ceezLUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
oaklandjj subscribed with Twitch Prime. They've subscribed for 7 months!,neither,0.017135853092050617,0.3228815153557895,0.6599826315521599
yerr whaddup ceez n chat ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM ceezRare ceezBangs ceezBoxer boomBOOM,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezDis,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
"I mean GGG is a 160 pounder and those who know, know",neither,0.06298240774197637,0.29268014219236393,0.6443374500656598
Mexico butterbean,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
ceezP ceezP ceezP ceezP ceezP ceezP,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
LUL LUL LUL,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
he's a fat guy,neither,0.2382837546034868,0.170305033942621,0.5914112114538923
Lorelai ? Hmmm dathwa,neither,0.03945320844208391,0.33037608806864915,0.630170703489267
